property_id,living_area,total_area,rooms,bathrooms,bedrooms,garage,garden,balcony,furnished,pool,floors,price,latitude,longitude,type_apartment,type_house,description
3201,300.0,300.0,5.0,1.0,3.0,0,0,0,0,0,1.0,537315.0,35.8288284,10.6405254,0,1,"This property offers 300 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 537315 TND."
3202,85.0,113.0,3.0,1.0,3.0,0,0,0,1,1,2.0,328360.0,36.884365,39.062645,0,1,"This property offers 85 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 328360 TND."
3203,15.545,15.545,4.0,1.0,3.0,0,0,0,0,0,2.0,650.0,36.385973755,10.4582026824,1,0,"This property offers 15 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 650 TND."
3204,163.0,280.0,4.0,2.0,3.0,1,1,0,0,0,2.0,400000.0,33.7735976,10.8861887575,0,1,"This property offers 163 m² of living space on a 147 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden. Ideal for residential use. The asking price is approximately 400000 TND."
3205,114.0,114.0,5.0,2.0,3.0,0,0,0,0,0,1.0,263683.0,36.7305565,10.3095307,0,1,"This property offers 114 m² of living space on a 114 m² plot. It includes 5 rooms, 3 bedrooms, and 2 bathrooms. Ideal for residential use. The asking price is approximately 263683 TND."
3206,250.0,250.0,4.0,2.0,3.0,0,0,1,0,0,3.0,756221.0,36.9075307,10.2931718128,0,1,"This property offers 250 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 3 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 756221 TND."
3207,120.0,192.0,4.0,1.0,3.0,0,1,0,0,0,4.0,250000.0,36.8327914,10.1641859,0,1,"This property offers 120 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a garden. Ideal for residential use. The asking price is approximately 250000 TND."
3208,156.0,169.0,4.0,1.0,3.0,0,0,0,0,0,4.0,309453.0,35.8288284,10.6405254,0,1,"This property offers 156 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 309453 TND."
3209,102.0,150.0,4.0,1.0,3.0,0,0,0,1,0,3.0,417910.0,36.884365,39.062645,0,1,"This property offers 102 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 417910 TND."
3210,104.0,125.0,2.0,1.0,3.0,0,0,0,1,0,4.0,1444010.0,36.8002068,10.1857757,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1444010 TND."
3211,15.545,15.545,4.0,1.0,3.0,0,0,0,0,0,2.0,650.0,36.385973755,10.4582026824,1,0,"This property offers 15 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 650 TND."
3212,127.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,366467.0,36.4012665,10.5572826516,0,1,"This property offers 127 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 366467 TND."
3213,114.0,114.0,4.0,1.0,3.0,0,0,1,0,0,2.0,263683.0,36.8002068,10.1857757,0,1,"This property offers 114 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 263683 TND."
3214,105.0,64.0,3.0,1.0,2.0,0,0,0,0,0,2.0,260000.0,36.8491478,10.2639359,0,1,"This property offers 105 m² of living space on a 105 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 260000 TND."
3215,165.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,447762.0,35.8288284,10.6405254,0,1,"This property offers 165 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 447762 TND."
3216,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,800.0,36.7531147,10.0685193663,1,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 800 TND."
3217,163.0,80.0,3.0,1.0,3.0,0,0,0,0,0,6.0,230598.0,36.385973755,10.4582026824,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 6 floors. Ideal for residential use. The asking price is approximately 230598 TND."
3218,163.0,280.0,4.0,2.0,3.0,1,1,0,0,0,2.0,400000.0,33.7735976,10.8861887575,0,1,"This property offers 163 m² of living space on a 147 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden. Ideal for residential use. The asking price is approximately 400000 TND."
3219,245.0,245.0,4.0,2.0,3.0,1,1,0,0,1,2.0,270000.0,36.385973755,10.4582026824,1,0,"This property offers 245 m² of living space on a 120 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a garage, a garden, a swimming pool. This property serves other purposes. The asking price is approximately 270000 TND."
3220,139.0,192.0,4.0,2.0,3.0,0,0,0,0,0,1.0,585000.0,36.85483045,10.2847585688,0,1,"This property offers 139 m² of living space on a 139 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. Ideal for residential use. The asking price is approximately 585000 TND."
3221,140.0,140.0,3.0,1.0,2.0,0,0,1,0,0,1.0,330000.0,36.9051527,10.2982512,0,1,"This property offers 140 m² of living space on a 140 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 330000 TND."
3222,104.0,125.0,3.0,1.0,3.0,0,0,0,1,0,4.0,1444010.0,36.8002068,10.1857757,0,1,"This property offers 104 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1444010 TND."
3223,96.0,96.0,3.0,1.0,2.0,0,0,0,0,0,2.0,208955.0,36.8002068,10.1857757,0,1,"This property offers 96 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 208955 TND."
3224,101.0,192.0,3.0,1.0,3.0,0,0,0,0,0,5.0,297086.0,36.884365,39.062645,0,1,"This property offers 101 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. Ideal for residential use. The asking price is approximately 297086 TND."
3225,129.0,192.0,3.0,1.0,2.0,0,0,1,0,0,4.0,475000.0,36.405222,10.5681321,0,1,"This property offers 129 m² of living space on a 129 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 475000 TND."
3226,45.0,192.0,2.0,1.0,3.0,0,0,0,1,0,2.0,184081.0,36.884365,39.062645,0,1,"This property offers 45 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 184081 TND."
3227,133.0,133.0,4.0,1.0,3.0,0,0,1,0,0,5.0,328360.0,33.687261879,-5.3570109556,0,1,"This property offers 133 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 328360 TND."
3228,137.0,137.0,4.0,1.0,3.0,0,0,0,1,0,2.0,502487.0,36.8749751,10.2454267,0,1,"This property offers 137 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 502487 TND."
3229,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,480000.0,36.385973755,10.4582026824,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 480000 TND."
3230,74.0,86.0,3.0,1.0,3.0,0,0,0,0,0,6.0,223881.0,36.8002068,10.1857757,0,1,"This property offers 74 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 6 floors. Ideal for residential use. The asking price is approximately 223881 TND."
3231,267.0,192.0,4.0,2.0,3.0,0,1,0,0,0,6.0,729000.0,36.8622616,10.1697459,0,1,"This property offers 267 m² of living space on a 155 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a garden. Ideal for residential use. The asking price is approximately 729000 TND."
3232,74.0,74.0,2.0,1.0,1.0,0,0,1,0,0,4.0,318409.0,36.823415,10.2313521629,0,1,"This property offers 74 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 318409 TND."
3233,201.0,192.0,3.0,1.0,2.0,0,0,0,0,0,3.0,1500000.0,36.9051527,10.2982512,0,1,"This property offers 201 m² of living space on a 201 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 3 floors. Ideal for residential use. The asking price is approximately 1500000 TND."
3234,163.0,115.0,3.0,1.0,3.0,0,0,0,0,0,2.0,318409.0,35.8288284,10.6405254,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 318409 TND."
3235,150.0,150.0,3.0,1.0,2.0,0,0,1,0,0,8.0,373135.0,35.8288284,10.6405254,0,1,"This property offers 150 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 8 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 373135 TND."
3236,135.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,318409.0,35.8749788,10.5935183037,0,1,"This property offers 135 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 318409 TND."
3237,122.0,192.0,4.0,1.0,3.0,1,0,0,0,0,2.0,386000.0,36.8622616,10.1697459,0,1,"This property offers 122 m² of living space on a 122 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garage. Ideal for residential use. The asking price is approximately 386000 TND."
3238,163.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,199004.0,36.4012665,10.5572826516,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 199004 TND."
3239,100.0,100.0,3.0,1.0,2.0,0,0,0,0,0,1.0,298508.0,36.8815146,10.1708709507,0,1,"This property offers 100 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 298508 TND."
3240,156.0,169.0,4.0,1.0,3.0,0,0,0,0,0,4.0,309453.0,35.8288284,10.6405254,0,1,"This property offers 156 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 309453 TND."
3241,196.0,196.0,4.0,1.0,3.0,0,0,0,1,0,3.0,585075.0,36.9685735,10.1219855063,0,1,"This property offers 196 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 585075 TND."
3242,60.0,60.0,3.0,1.0,3.0,0,0,0,0,0,3.0,139303.0,35.8288284,10.6405254,0,1,"This property offers 60 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 3 floors. Ideal for residential use. The asking price is approximately 139303 TND."
3243,163.0,162.0,4.0,1.0,3.0,0,0,0,0,0,7.0,363832.0,35.8288284,10.6405254,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 363832 TND."
3244,319.0,192.0,5.0,1.0,3.0,0,0,0,0,0,2.0,1194032.0,35.90524105,10.5620744856,0,1,"This property offers 319 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 1194032 TND."
3245,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,120000.0,33.8509747,10.8681265287,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 120000 TND."
3246,163.0,162.0,4.0,1.0,3.0,0,0,0,0,0,7.0,363832.0,35.8288284,10.6405254,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 7 floors. Ideal for residential use. The asking price is approximately 363832 TND."
3247,101.0,101.0,4.0,1.0,3.0,0,0,1,0,0,4.0,283582.0,36.8002068,10.1857757,0,1,"This property offers 101 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 283582 TND."
3248,193.0,193.0,4.0,2.0,3.0,0,0,1,0,0,3.0,547266.0,36.4693627,10.7809776,0,1,"This property offers 193 m² of living space on a 193 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 3 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 547266 TND."
3249,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,800.0,36.7531147,10.0685193663,1,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 800 TND."
3250,163.0,100.0,4.0,1.0,3.0,0,0,0,0,0,2.0,122985.0,35.7963519,10.65752051,0,1,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 122985 TND."
3251,120.0,120.0,4.0,1.0,3.0,0,0,0,0,0,2.0,157214.0,36.8002068,10.1857757,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 157214 TND."
3252,332.0,192.0,4.0,1.0,3.0,0,0,0,0,0,1.0,265000.0,36.385973755,10.4582026824,1,0,"This property offers 332 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. This property serves other purposes. The asking price is approximately 265000 TND."
3253,180.0,180.0,4.0,1.0,3.0,0,0,0,0,0,1.0,597016.0,36.9685735,10.1219855063,0,1,"This property offers 180 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 597016 TND."
3254,511.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,725620.0,36.4012665,10.5572826516,0,0,"This property offers 511 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 725620 TND."
3255,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,280000.0,36.8113307,10.0947037,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 280000 TND."
3256,205.0,192.0,4.0,2.0,3.0,0,1,1,0,1,2.0,675332.0,36.4012665,10.5572826516,0,1,"This property offers 205 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 2 floors. It also features a balcony, a garden, a swimming pool. Ideal for residential use. The asking price is approximately 675332 TND."
3257,114.0,114.0,4.0,1.0,3.0,0,0,1,0,0,5.0,248757.0,36.8002068,10.1857757,0,1,"This property offers 114 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 248757 TND."
3258,96.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,348258.0,35.8288284,10.6405254,0,1,"This property offers 96 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 348258 TND."
3259,152.0,192.0,4.0,2.0,3.0,1,0,0,0,0,1.0,520000.0,36.385973755,10.4582026824,0,1,"This property offers 152 m² of living space on a 152 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. It also features a garage. Ideal for residential use. The asking price is approximately 520000 TND."
3260,70.0,192.0,3.0,1.0,3.0,0,0,0,0,0,2.0,199004.0,35.8288284,10.6405254,0,0,"This property offers 70 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. The asking price is approximately 199004 TND."
3261,300.0,300.0,5.0,1.0,3.0,0,0,0,0,0,1.0,537315.0,35.8288284,10.6405254,0,1,"This property offers 300 m² of living space on a 180 m² plot. It includes 5 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 537315 TND."
3262,133.0,133.0,4.0,1.0,3.0,0,0,1,0,0,5.0,328360.0,33.687261879,-5.3570109556,0,1,"This property offers 133 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 328360 TND."
3263,101.0,192.0,3.0,1.0,3.0,0,0,0,0,0,5.0,297086.0,36.884365,39.062645,0,1,"This property offers 101 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. Ideal for residential use. The asking price is approximately 297086 TND."
3264,131.0,131.0,3.0,2.0,2.0,0,0,1,0,0,1.0,534330.0,33.687261879,-5.3570109556,0,1,"This property offers 131 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 534330 TND."
3265,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,120000.0,33.8509747,10.8681265287,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 120000 TND."
3266,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,480000.0,36.385973755,10.4582026824,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 480000 TND."
3267,77.0,92.0,2.0,1.0,3.0,0,0,0,1,0,4.0,1069123.0,36.8002068,10.1857757,0,1,"This property offers 77 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1069123 TND."
3268,180.0,180.0,4.0,1.0,3.0,0,0,0,0,0,1.0,597016.0,36.9685735,10.1219855063,0,1,"This property offers 180 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 597016 TND."
3269,141.0,192.0,3.0,2.0,2.0,0,0,0,0,0,2.0,390000.0,36.8947789,10.2201739647,0,1,"This property offers 141 m² of living space on a 125 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 390000 TND."
3270,511.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,725620.0,36.4012665,10.5572826516,0,0,"This property offers 511 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 725620 TND."
3271,82.0,82.0,2.0,1.0,1.0,0,0,0,0,0,1.0,246668.0,36.9685735,10.1219855063,0,1,"This property offers 82 m² of living space on a 180 m² plot. It includes 2 rooms, 1 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 246668 TND."
3272,114.0,137.0,3.0,1.0,3.0,0,0,0,1,0,4.0,1582857.0,36.8002068,10.1857757,0,1,"This property offers 114 m² of living space on a 180 m² plot. It includes 3 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1582857 TND."
3273,134.0,192.0,4.0,1.0,3.0,0,0,1,0,0,5.0,340000.0,36.85483045,10.2847585688,0,1,"This property offers 134 m² of living space on a 134 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 340000 TND."
3274,133.0,133.0,4.0,1.0,3.0,0,0,1,0,0,5.0,328360.0,33.687261879,-5.3570109556,0,1,"This property offers 133 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 328360 TND."
3275,161.0,161.0,4.0,2.0,3.0,0,0,1,0,0,6.0,527364.0,33.687261879,-5.3570109556,0,1,"This property offers 161 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a balcony. Ideal for residential use. The asking price is approximately 527364 TND."
3276,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,800.0,36.7531147,10.0685193663,1,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. This property serves other purposes. The asking price is approximately 800 TND."
3277,90.0,90.0,4.0,1.0,3.0,0,0,0,1,1,2.0,646766.0,36.4012665,10.5572826516,0,1,"This property offers 90 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 646766 TND."
3278,198.0,90.0,3.0,1.0,2.0,0,1,1,1,1,5.0,340000.0,35.8408704,10.60015645,0,1,"This property offers 198 m² of living space on a 108 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 5 floors. It also features a balcony, a garden, a swimming pool, is fully furnished. Ideal for residential use. The asking price is approximately 340000 TND."
3279,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,280000.0,36.8113307,10.0947037,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 280000 TND."
3280,163.0,192.0,4.0,2.0,3.0,0,0,0,0,0,1.0,845774.0,35.7707582,10.8280511,0,1,"This property offers 163 m² of living space on a 160 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. Ideal for residential use. The asking price is approximately 845774 TND."
3281,141.0,176.0,4.0,1.0,3.0,0,0,0,0,0,2.0,373693.0,36.4012665,10.5572826516,0,1,"This property offers 141 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 373693 TND."
3282,97.0,192.0,3.0,1.0,2.0,0,0,0,0,0,2.0,576080.0,33.687261879,-5.3570109556,0,1,"This property offers 97 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 576080 TND."
3283,124.0,124.0,3.0,2.0,2.0,0,0,1,0,0,1.0,477614.0,36.9685735,10.1219855063,0,1,"This property offers 124 m² of living space on a 124 m² plot. It includes 3 rooms, 2 bedrooms, and 2 bathrooms. It also features a balcony. Ideal for residential use. The asking price is approximately 477614 TND."
3284,163.0,200.0,5.0,3.0,4.0,1,1,1,0,0,2.0,690000.0,36.8491478,10.2639359,0,1,"This property offers 163 m² of living space on a 188 m² plot. It includes 5 rooms, 4 bedrooms, and 3 bathrooms. The property spans 2 floors. It also features a garage, a balcony, a garden. Ideal for residential use. The asking price is approximately 690000 TND."
3285,5.123,192.0,4.0,1.0,3.0,0,1,0,0,0,2.0,360000.0,33.7735976,10.8861887575,0,0,"This property offers 5 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. It also features a garden. Suitable for land development. The asking price is approximately 360000 TND."
3286,77.0,92.0,2.0,1.0,3.0,0,0,0,1,0,4.0,1069123.0,36.8002068,10.1857757,0,1,"This property offers 77 m² of living space on a 180 m² plot. It includes 2 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. It also features is fully furnished. Ideal for residential use. The asking price is approximately 1069123 TND."
3287,127.0,192.0,4.0,1.0,3.0,1,0,1,0,0,1.0,330000.0,36.8491478,10.2639359,0,1,"This property offers 127 m² of living space on a 127 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. It also features a garage, a balcony. Ideal for residential use. The asking price is approximately 330000 TND."
3288,99.0,99.0,3.0,1.0,2.0,0,0,0,0,0,1.0,394031.0,36.8749751,10.2454267,0,1,"This property offers 99 m² of living space on a 180 m² plot. It includes 3 rooms, 2 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 394031 TND."
3289,135.0,300.0,4.0,1.0,3.0,0,0,0,0,0,2.0,497512.0,36.884365,39.062645,0,1,"This property offers 135 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Ideal for residential use. The asking price is approximately 497512 TND."
3290,138.0,156.0,4.0,1.0,3.0,0,0,0,0,0,4.0,308458.0,35.8288284,10.6405254,0,1,"This property offers 138 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 308458 TND."
3291,134.4,192.0,4.0,1.0,3.0,0,0,0,0,0,1.0,592000.0,35.89131005,10.5852113285,0,1,"This property offers 134 m² of living space on a 112 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. Ideal for residential use. The asking price is approximately 592000 TND."
3292,163.0,192.0,4.0,1.0,3.0,0,0,0,0,0,2.0,1400000.0,36.8622616,10.1697459,0,0,"This property offers 163 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 2 floors. Suitable for land development. The asking price is approximately 1400000 TND."
3293,120.0,120.0,4.0,1.0,3.0,0,0,0,0,0,4.0,248757.0,36.8002068,10.1857757,0,1,"This property offers 120 m² of living space on a 180 m² plot. It includes 4 rooms, 3 bedrooms, and 1 bathrooms. The property spans 4 floors. Ideal for residential use. The asking price is approximately 248757 TND."
3294,267.0,192.0,4.0,2.0,3.0,0,1,0,0,0,6.0,729000.0,36.8622616,10.1697459,0,1,"This property offers 267 m² of living space on a 155 m² plot. It includes 4 rooms, 3 bedrooms, and 2 bathrooms. The property spans 6 floors. It also features a garden. Ideal for residential use. The asking price is approximately 729000 TND."
